Caltrans District,Route Number,Route Suffix,County,Postmile Prefix,Postmile Number,Postmile Suffix,Description of Location,Back Peak Hour,Back Peak Month,Back AADT,Ahead Peak Hour,Ahead Peak Month,Ahead AADT,Latitude,Longitude
2,273,,SHA,,17.39,,QUARTZ HILL/RIO,1800,18700,18000,2500,22300,21400,40.5943813,-122.3893141
2,273,,SHA,,17.81,,"REDDING, BENTON DRIVE",2500,22300,21400,2650,26000,25000,40.59937706,-122.384115
2,273,,SHA,,18.622,,LAKE BLVD,2650,26000,25000,1250,14100,12800,40.60943961,-122.3764893
2,273,,SHA,,18.92,,TWINVIEW BLVD,1250,14100,12800,1150,10600,9400,40.61346502,-122.3752599
2,273,,SHA,,19.77,,CATERPILLAR RD,1150,10600,9400,900,9400,8900,40.62539474,-122.3708915
2,273,,SHA,,20.033,,JCT. RTE. 5,900,9400,8900,,,,40.62862796,-122.3683627
3,275,,YOL,,12.009,,JCT. RTE. 50,,,,1350,11300,9300,38.57719886,-121.5257267
3,275,,YOL,,12.039,,"WEST SAC, JCT. RTE. 84",1350,11300,9300,1350,11300,9300,38.57747114,-121.5252375
3,275,,YOL,,13.077,,SACRAMENTO/YOLO CO LINE,1350,11300,9300,,,,38.58047852,-121.5080987
3,275,,SAC,,0,,SACRAMENTO/YOLO CO LINE,,,,1850,18000,16500,38.58047852,-121.5080987
4,280,,SCL,R,0.366,,MCLAUGHLIN AVE,12600,170000,162000,18500,250000,238000,37.33651218,-121.857383
4,280,,SCL,R,1.294,,"SAN JOSE, 10TH ST",18500,250000,238000,16800,227000,216000,37.32863162,-121.8711927
4,280,,SCL,R,1.992,,"SAN JOSE, JCT. RTE. 82",16800,227000,216000,18000,244000,232000,37.32631418,-121.8832309
4,280,,SCL,R,2.522,,"SAN JOSE, JCT. RTE. 87",18000,244000,232000,15200,199000,196000,37.32398218,-121.892331
4,280,,SCL,R,2.875,,"SAN JOSE, BIRD AVE",15200,199000,196000,18800,245000,241000,37.32251759,-121.8981652
4,280,,SCL,R,3.764,,RACE ST/SW EXWY ,18800,245000,241000,13200,171000,168000,37.31484192,-121.9109633
4,280,,SCL,L,4.663,,"SAN JOSE, LELAND AVE",14600,189000,186000,15900,206000,203000,37.31690123,-121.9268577
4,280,,SCL,L,5.408,,"SAN JOSE, JCT. RTES. 17/880",15900,206000,203000,17400,188000,179000,37.31740358,-121.940297
4,280,,SCL,L,5.954,,"SAN JOSE, WINCHESTER ",17400,188000,179000,19800,214000,204000,37.31687871,-121.9501455
4,280,,SCL,,5.949,,"SAN JOSE, SARATOGA ",19800,214000,204000,17000,180000,175000,37.31726153,-121.974903
4,280,,SCL,,7.123,,"SAN JOSE, LAWRNCE EXPRESS",17000,180000,175000,13500,143000,139000,37.32078985,-121.9952849
4,280,,SCL,,7.388,,STEVENS CREEK ,13500,143000,139000,15400,166000,158000,37.32305518,-121.9995747
4,280,,SCL,,8.375,,"CUPERTINO, WOLFE RD",15400,166000,158000,14600,157000,150000,37.3307058,-122.0143093
4,280,,SCL,,9.433,,"SARATOGA, SUNNYVALE",14600,157000,150000,13400,145000,138000,37.33452018,-122.0323315
4,280,,SCL,,10.741,,"SUNNYVALE, JCT. RTE. 85",13400,145000,138000,13900,146000,139000,37.33255927,-122.0558463
4,280,,SCL,,11.447,,"CUPERTINO, FOOTHILL ",13900,146000,139000,11800,124000,118000,37.33453315,-122.0680336
4,280,,SCL,,14.098,,MAGDALENA AVE,11800,124000,118000,11900,125000,119000,37.35287361,-122.1070859
4,280,,SCL,,15.046,,"LOS ALTOS HILLS, EL MONTE ",11900,125000,119000,11000,115000,110000,37.36107768,-122.1199135
4,280,,SCL,,18.379,,PAGE MILL RD ,11000,115000,110000,10400,109000,104000,37.38971827,-122.1630911
4,280,,SCL,,20.613,,ALPINE RD,10400,109000,104000,9700,102000,97000,37.40905142,-122.1939156
4,280,,SCL,,20.625,,SANTA CLARA/S MATEO CO LN,9700,102000,97000,,,,37.40911199,-122.1941139
4,280,,SM,R,0,,SANTA CLARA/S MATEO CO LN,,,,9700,102000,97000,37.40911199,-122.1941139
4,280,,SM,R,1.61,,SAND HILL RD ,9700,102000,97000,10300,108000,103000,37.4190865,-122.2191166
4,280,,SM,R,3.337,,"WOODSIDE, JCT. RTE. 84",10300,108000,103000,12100,107000,102000,37.43519682,-122.2428826
4,280,,SM,R,4.647,,FARM HILL BLVD ,12100,107000,102000,12200,105000,102000,37.44393256,-122.263339
4,280,,SM,R,6.601,,CANADA RD,12200,105000,102000,12300,108000,103000,37.45986695,-122.2902469
4,280,,SM,,6.654,,EDGEWOOD RD ,12300,108000,103000,12700,111000,106000,37.46834054,-122.2920649
4,280,,SM,,10.866,,JCT. RTE. 92,12700,111000,106000,12500,110000,105000,37.50744011,-122.3389575
4,280,,SM,R,12.319,,"JCT. RTE. 35, BUNKER HILL ",12500,110000,105000,13000,114000,109000,37.52310303,-122.3558289
4,280,,SM,R,14.223,,HAYNE RD ,13000,114000,109000,12800,112000,107000,37.54735494,-122.3719556
4,280,,SM,R,17.16,,"HILLSBOROUGH, TROUSDALE ",12800,112000,107000,13400,117000,112000,37.58074272,-122.4034425
4,280,,SM,R,17.921,,HILLCREST /MILLBRAE AVE,13400,117000,112000,12700,111000,106000,37.58911034,-122.4122782
4,280,,SM,R,18.524,,"MILLBRAE, LARKSPUR DR",12700,111000,106000,14000,123000,117000,37.5960181,-122.4191069
4,280,,SM,R,19.278,,"SAN BRUNO, JCT. RTE. 35 N.",14000,123000,117000,12200,107000,102000,37.60425958,-122.4275912
4,280,,SM,R,20.218,,"SAN BRUNO, WHITMAN WAY",12200,107000,102000,13600,119000,114000,37.61736388,-122.4242033
4,280,,SM,R,20.747,,"SAN BRUNO, SAN BRUNO AVE",13600,119000,114000,12400,109000,104000,37.62432149,-122.4283086
4,280,,SM,R,21.015,,"SAN BRUNO, JCT. RTE. 380 E.",12400,109000,104000,13500,180000,172000,37.62758951,-122.4310999
4,280,,SM,R,21.306,,"SAN BRUNO, SNEATH LANE ",13500,180000,172000,15200,202000,193000,37.63043168,-122.4347935
4,280,,SM,R,22.043,,"S SAN FRANCISCO, AVALON ",15200,202000,193000,13300,178000,170000,37.63948449,-122.4417118
4,280,,SM,R,22.62,,"S SAN FRANCISCO, WESTBOR",13300,178000,170000,14400,194000,185000,37.64524776,-122.4490876
4,280,,SM,R,24.197,,"DALY CITY, HICKEY ",14400,194000,185000,14000,185000,179000,37.66331223,-122.4655159
4,280,,SM,R,24.627,,"DALY CITY, COLLINS AVE",14000,185000,179000,16900,226000,216000,37.669717,-122.4659698
4,280,,SM,R,25.28,,"DALY CITY, JCT. RTE. 1 S.",16900,226000,216000,16400,219000,209000,37.6778422,-122.4712945
4,280,,SM,R,26.042,,JUNIPERO SIERRA,16400,219000,209000,17700,237000,226000,37.68892908,-122.4705002
4,280,,SM,M,26.877,R,BEGIN RIGHT ALIGN,17700,237000,226000,8400,112000,107000,37.70083876,-122.4713515
4,280,,SM,M,27.165,R,"DALY CITY, JCT. RTE. 1 N.",17700,237000,226000,9600,128000,123000,37.70499546,-122.4711292
4,280,,SM,M,26.877,L,SB ON FR SB RTE 1,4000,53000,51000,4050,54000,52000,37.70083876,-122.4713515
4,280,,SM,M,27.165,L,"DALY CITY, JCT. RTE. 1 N.",4050,54000,52000,8300,113000,109000,37.70499546,-122.4711292
4,280,,SM,M,27.433,L,END INDEP ALIGN,8300,113000,109000,,,,,
4,280,,SF,R,0,,S MATEO/S FRANCISCO CO LN,,,,10600,140000,136000,37.70827712,-122.4686308
4,280,,SF,R,0.738,,"SAN FRANCISCO, JCT. RTE. 82",10600,140000,136000,12500,175000,170000,37.7105884,-122.4567253
4,280,,SF,R,1.768,,"SAN FRANCISCO, GENEVA",12500,175000,170000,12800,179000,174000,37.72294256,-122.4477331
4,280,,SF,R,2.701,,"SAN FRANCISCO, MONTEREY ",12800,179000,174000,11600,167000,158000,37.73115307,-122.4356549
4,280,,SF,R,3.279,,"SAN FRANCISCO, ALEMANY ",11600,167000,158000,11800,169000,161000,37.73137606,-122.4251869
4,280,,SF,R,4.009,R,BEG RIGHT ALIGN,11800,169000,161000,11800,169000,161000,37.73313017,-122.4122618
4,280,,SF,R,4.341,R,"SAN FRANCISCO, JCT. RTE. 101",11800,169000,161000,3900,56000,53000,37.73514577,-122.4067483
4,280,,SF,R,5.62,R,"SAN FRANCISCO, ARMY ST",3900,56000,53000,3600,52000,49000,37.75007363,-122.391717
4,280,,SF,R,5.951,R,END RIGHT ALIGN,3600,52000,49000,1500,161000,150000,37.75441713,-122.391688
4,280,,SF,R,4.009,L,BEGIN LEFT ALIGN,1500,161000,150000,9300,95000,94000,37.73313017,-122.4122618
4,280,,SF,R,4.341,L,JCT RTE 101,9300,95000,94000,4600,66000,63000,37.73514577,-122.4067483
4,280,,SF,R,5.62,L,"SAN FRANCISCO, ARMY ST",4600,66000,63000,4600,66000,63000,37.75007363,-122.391717
4,280,,SF,R,5.951,L,END LEFT ALIGN,4600,66000,63000,8000,88000,86000,37.75441713,-122.391688
4,280,,SF,R,6.05,,INDIANA ST/PENNSYLVNIA ,8100,116000,111000,7900,114000,108000,37.75568237,-122.3921104
4,280,,SF,R,6.603,,"SAN FRANCISCO, MARIPOSA ",7900,114000,108000,7300,105000,99000,37.76352227,-122.3926403
4,280,,SF,T,7.07,,"SAN FRANCISCO, 4TH ST",7300,105000,99000,4050,57000,55000,37.76901182,-122.3970126
4,280,,SF,T,7.543,,"SAN FRANCISCO, BRANNAN",4050,57000,55000,,,,37.77486784,-122.4009412
1,281,,LAK,,14,,BEGIN STATE HIGHWAY,,,,420,4350,3900,38.96675557,-122.7377782
1,281,,LAK,,15.06,,POINT LAKEVIEW RD,350,3700,3300,590,6900,6200,38.95446187,-122.7273671
1,281,,LAK,,17,,JCT. RTE. 29,590,6900,6200,,,,38.929689,-122.741491
11,282,,SD,,0,R,BEG RIGHT ALIGN/JCT RTE 75,,,,2700,18200,17600,32.695901,-117.173982
11,282,,SD,,0.15,R,THIRD /E AVE,2700,18200,17600,1950,17400,15800,32.69685513,-117.176251
11,282,,SD,,0.366,R,THIRD /H AVE,1950,17400,15800,2200,19300,17600,32.69822659,-117.1795274
11,282,,SD,,0.51,R,THIRD /J AVE,2200,19300,17600,1850,16300,14800,32.69913193,-117.1817061
11,282,,SD,,0.581,R,THIRD /ALAMEDA BLVD,1850,16300,14800,3100,27000,25000,32.69958603,-117.182778
11,282,,SD,,0.691,R,"CORONADO, ALAMEDA ",3100,27000,25000,3100,27000,25000,32.69822161,-117.1837535
11,282,,SD,,0,L,BEG LEFT ALIGN/JCT RTE 75 ,3100,27000,25000,1850,17200,16800,32.695901,-117.173982
11,282,,SD,,0.15,L,FOURTH /E AVE,1850,17200,16800,1850,16100,16400,32.69685513,-117.176251
11,282,,SD,,0.366,L,FOURTH /H AVE,1850,16100,16400,1750,15000,15300,32.69822659,-117.1795274
11,282,,SD,,0.51,L,FOURTH /J AVE,1750,15000,15300,1700,14600,14900,32.69913193,-117.1817061
11,282,,SD,,0.581,L,FOURTH /ALAMEDA ,1700,14600,14900,,,,32.69958603,-117.182778
1,283,,HUM,,0,,"JCT. RTE. 101, N. SCOTIA",,,,250,2300,2150,40.48827239,-124.0984668
1,283,,HUM,,0.356,,NORTH END /EEL RIVER BR,250,2300,2150,,,,40.492806,-124.101205
2,284,,PLU,,0,,JCT. RTE. 70,,,,140,1000,620,39.79767965,-120.1395793
2,284,,PLU,,8.302,,FRENCHMAN RESERVOIR,80,470,320,,,,39.892749,-120.191064
1,299,,HUM,,0,,"ARCATA, JCT. RTE. 101",,,,1250,13900,12900,40.89725629,-124.0832905
1,299,,HUM,,0.722,,"ARCATA, GUINTOLI LANE",1250,13900,12900,1350,12900,11700,40.90415848,-124.0734612
1,299,,HUM,R,1.802,,JCT. RTE. 200 WEST,1350,12900,11700,1450,14400,13100,40.91000707,-124.0580149
1,299,,HUM,R,2.92,,ESSEX LANE ,1450,14400,13100,1250,12500,11400,40.90683216,-124.0376706
1,299,,HUM,R,4.036,,GLENDALE ,1250,12500,11400,1100,11100,10100,40.89819705,-124.0209241
1,299,,HUM,R,5.451,,BLUE LAKE RD,1100,11100,10100,470,4900,3300,40.88802804,-123.9978512
1,299,,HUM,R,6.254,,ELGARS RD,470,4900,3300,500,5200,3500,40.88765295,-123.9826892
1,299,,HUM,R,6.666,,BUCKLEY RD,500,5200,3500,490,5200,3500,40.88741883,-123.9751823
1,299,,HUM,R,7.139,,OLD HIGHWAY,490,5200,3500,350,4700,3400,40.88399119,-123.9674107
1,299,,HUM,,19.05,,BAIR RD,350,4700,3400,440,4600,3200,40.92768838,-123.8441838
1,299,,HUM,,38.833,,"WILLOW CRK, JCT. RTE. 96 N.",440,4600,3200,630,5900,4500,40.9393743,-123.6314436
1,299,,HUM,,38.9,,"WILLOW CRK, RIVER RD",630,5900,4500,620,6100,4600,40.93900945,-123.62999
1,299,,HUM,,41.86,,"GAMBI VILLAGE, EAST",480,4700,3500,430,4600,3400,40.90179041,-123.6100811
1,299,,HUM,,43.035,,HUMBOLT/TRINITY CO LINE,430,4600,3800,,,,40.88895979,-123.6010295
2,299,,TRI,,0,,HUMBOLT/TRINITY CO LINE,,,,430,4600,3800,40.88895979,-123.6010295
2,299,,TRI,,1.3,,EAST LIMITS SALYER,430,4600,3800,410,3800,3400,40.89261301,-123.581882
2,299,,TRI,,11.53,,BURNT RANCH RD,410,3800,3400,320,3850,2650,40.80912322,-123.4745779
2,299,,TRI,,21.731,,DEL LOMA,320,3850,2650,290,3800,3100,40.77813755,-123.3321205
2,299,,TRI,,24.263,,LITTLE FRENCH CR,290,3800,3100,380,4700,3650,40.77038236,-123.3071332
2,299,,TRI,,31.45,,BIGFLATCMP/WHEELGLUCHRD,380,4700,3650,410,5100,3400,40.73733252,-123.2040243
2,299,,TRI,,51.03,,"WEAVERVILLE, WEST CITY ",410,5100,3250,460,5100,3250,40.73627863,-122.9486403
2,299,,TRI,,52.07,,"WEAVERVILLE, WASHINGTON ",1200,12500,11000,1200,12500,11000,40.7274461,-122.9362291
2,299,,TRI,,52.72,,MARTIN/NUGGET  RDS,690,8100,6800,650,6700,6300,40.720243,-122.928188
2,299,,TRI,R,58.11,,EAST JCT. RTE. 3,530,5500,4450,490,4300,4050,40.65128885,-122.9392999
2,299,,TRI,,63.51,,LEWISTON RD,490,4300,4050,390,4050,3500,40.672682,-122.8625558
2,299,,TRI,,67.425,,NEW LEWISTON RD,390,4050,3500,570,4650,3800,40.66361232,-122.79723
2,299,,TRI,,72.246,,TRINITY/SHASTA CO LINE,570,4650,3800,,,,40.63512211,-122.7338411
2,299,,SHA,,0,,TRINITY/SHASTA CO LINE,,,,570,4650,3800,40.63512211,-122.7338411
2,299,,SHA,,8.648,,FRENCH GULCH RD,570,4650,3800,520,4200,4050,40.665266,-122.636567
2,299,,SHA,,16.47,,KENNEDY DRIVE,520,4200,4050,630,6500,5400,40.61508236,-122.5193961
2,299,,SHA,,17.739,,ROCK CREEK RD,630,6500,5400,1050,11700,9200,40.60441884,-122.5024037
2,299,,SHA,,21.648,,"REDDING, WEST CITY LIMITS",1150,13100,10000,1150,13100,10000,40.58267359,-122.437604
2,299,,SHA,,22.226,,"REDDING, BUENAVENTURA ",1100,11900,9900,2100,21000,19800,40.58367,-122.426811
2,299,,SHA,,23.81,,"REDDING, COURT ST",2150,21500,20100,2000,22000,19800,40.586385,-122.397129
2,299,,SHA,,24.088,,JCT RTES 273 AND 299,2000,22000,19800,2000,22000,19800,40.587602,-122.392265
2,299,,SHA,,24.822,,"REDDING, JCT. RTE. 5",2000,22000,19800,2300,26000,24300,40.61222203,-122.3632205
2,299,,SHA,,25.54,,HAWLEY RD,2300,26000,24300,1750,14600,14000,40.61455255,-122.349918
2,299,,SHA,,27.239,,OLD OREGON TRAIL,1750,14600,14000,920,10200,9500,40.62065497,-122.318625
2,299,,SHA,,31.46,,DESCHUTES RD,1050,9500,8900,460,5100,4500,40.63845429,-122.2423951
2,299,,SHA,,53.263,,TERRY MILL RD,580,5100,4500,420,4550,4400,40.79438461,-121.9419282
2,299,,SHA,,60.05,,BIG BEND RD,350,3700,3000,330,3800,3100,40.8655919,-121.9073906
2,299,,SHA,,73.13,,TAMARACK RD,330,3800,3100,330,3800,3100,40.87289419,-121.6976666
2,299,,SHA,,74.48,,ELM ST,390,3750,3350,1200,10400,9800,40.87913,-121.675128
2,299,,SHA,,74.98,,"BURNEY, PLUMAS ST",1200,10400,9800,1200,10400,9800,40.881934,-121.666721
2,299,,SHA,,76.181,,BLACK RANCH RD,980,10600,9600,760,6500,6100,40.892695,-121.650322
2,299,,SHA,,78.65,,PINE ST LT,760,6500,6100,530,5400,4300,40.92172316,-121.6232633
2,299,,SHA,,80.085,,"FOUR CORNERS, JCT. RTE. 89",530,5400,4300,330,3600,3000,40.938094,-121.60662
2,299,,SHA,,91.08,,GLENBURN/DANA RDS,330,3600,3000,450,3900,3100,41.00117932,-121.4466279
2,299,,SHA,,91.56,,"FALL RIVER MILLS, MAIN ST",560,3900,3350,680,5100,4500,41.00401494,-121.4387285
2,299,,SHA,,95.24,,MCARTHUR-GLENBURN RD,620,4750,4100,680,4950,4300,41.04983185,-121.403148
2,299,,SHA,,96.78,,PITTVILLE RD,680,4950,4300,540,3200,2900,41.05895975,-121.3755693
2,299,,SHA,,99.361,,SHASTA/LASSEN CO LINE,540,3200,2900,,,,41.07287372,-121.3315383
2,299,,LAS,,0,,SHASTA/LASSEN CO LINE,,,,160,1850,1500,41.07287372,-121.3315383
2,299,,LAS,,10.407,,CEMETERY RD,160,1850,1500,160,1850,1500,41.08435992,-121.1954389
2,299,,LAS,,15.101,,LOOKOUT RD,190,2450,2100,120,1300,1050,41.13225319,-121.1314794
2,299,,LAS,,25.635,,LASSEN/MODOC CO LINE,120,1300,1050,,,,41.18429391,-120.9503512
2,299,,MOD,,0,,LASSEN/MODOC CO LINE,,,,120,1200,1000,41.18429391,-120.9503512
2,299,,MOD,,0.332,,"ADIN, JCT. RTE. 139, SOUTH",120,1200,1000,190,1650,1450,41.187503,-120.945126
2,299,,MOD,,21.749,,JCT. RTE. 139 NORTH,140,1050,770,210,2200,1700,41.43793825,-120.8786827
2,299,,MOD,,22.435,,CANBY RANGER STA LT,210,2200,1700,180,2000,1700,41.44442887,-120.8689124
2,299,,MOD,,40.276,,"ALTURAS, JUNIPER ST",380,3050,2700,380,3250,2800,41.49453104,-120.5495557
2,299,,MOD,,40.63,,"ALTURAS, JCT. RTE. 395",480,4850,4300,110,860,760,41.49449742,-120.5425901
2,299,,MOD,,57.354,,LAKE CITY RD,190,1700,1400,50,340,300,41.529568,-120.171904
2,299,,MOD,,66.632,,NEVADA STATE LINE,50,230,180,,,,41.55757547,-119.999152
8,330,,SBD,R,28.696,,JCT. RTE. 30,,,,1300,10800,9000,34.12972481,-117.2047306
8,330,,SBD,,44.118,,"RUNNING SPRINGS, JCT RTE 18",1400,12000,10000,,,,34.20487289,-117.1041591
8,371,,RIV,,56.395,,JCT. RTE. 79,,,,620,6600,6300,33.44160394,-116.8617334
8,371,,RIV,,60.23,,WILSON VALLEY RD,740,7400,7100,780,7800,7500,33.484401,-116.835275
8,371,,RIV,,67.657,,CARY RD,740,7600,7300,740,7600,7300,33.54342537,-116.7356885
8,371,,RIV,,71.31,,"ANZA, CONTRERAS RD",710,7300,7000,710,7300,7000,33.55512506,-116.6745664
8,371,,RIV,,77.148,,JCT. RTE. 74,480,3950,3800,,,,33.569562,-116.591443
4,380,,SM,T,4.703,,"SAN BRUNO, JCT. RTE. 280",,,,10500,147000,139000,37.62721613,-122.4307965
4,380,,SM,,5.465,,"SAN BRUNO, JCT. RTE. 82",10500,147000,139000,12000,168000,159000,37.63286744,-122.418993
4,380,,SM,,6.373,,"S SAN FRANCISCO, JCT RTE 101",12000,168000,159000,13900,194000,184000,37.63587753,-122.4037225
4,380,,SM,,6.76,,SOUTH AIRPORT RD,13900,194000,184000,,,,37.63854268,-122.3977207
8,395,,SBD,R,3.981,,JCT. RTE. 15,,,,2050,25000,24000,34.40002076,-117.4012217
8,395,,SBD,R,5.613,,PHELAN RD/MAIN ST,2300,28500,27000,2050,25000,24000,34.42671006,-117.4000336
8,395,,SBD,,8.62,,BEAR VALLY RD,2050,25000,24000,1850,23100,22000,34.47025446,-117.3994899
8,395,,SBD,,10.213,,LUNA RD,1850,23100,22000,1800,22100,21000,34.4931419,-117.3995064
8,395,,SBD,,11.18,,PALMDALE RD; JCT. RTE. 18,1800,22100,21000,1500,18800,18000,34.50668,-117.399542
8,395,,SBD,,15.707,,GEORGE AIR FORCE BASE RD,1450,19100,18000,1800,16800,15000,34.57208523,-117.4096223
8,395,,SBD,,17.777,,"ADELANTO, EL MIRAGE RD",1800,16800,15000,1150,10600,9500,34.6008873,-117.4194924
8,395,,SBD,,45.948,,JCT. RTE. 58,840,7800,7000,490,4700,4100,34.99233939,-117.5415842
8,395,,SBD,,72.77,,TRONA RD,490,4700,4100,570,4700,4000,35.36668203,-117.6196282
8,395,,SBD,,73.518,,S BERNARDINO/KERN CO LINE,570,5000,4000,,,,35.37150713,-117.631537
6,395,,KER,,0,,S BERNARDINO/KERN CO LINE,,,,570,4950,4000,35.37150713,-117.631537
6,395,,KER,R,1.152,,"REDROCK, RANDSBURG RD",580,5300,4200,590,5300,4200,35.38029648,-117.6476232
6,395,,KER,R,14.995,,CHINA LAKE RD,570,5200,4100,410,3600,2950,35.551014,-117.713676
6,395,,KER,R,23.48,,JCT. RTE. 178,420,4400,2850,450,3700,2750,35.65189458,-117.8011532
6,395,,KER,R,29.64,,JCT. RTE. 14 SOUTH,450,3700,2750,1050,7200,5650,35.69340466,-117.8655453
6,395,,KER,R,36.824,,KERN/INYO CO LINE,1050,7200,5650,,,,35.7980983,-117.8725612
9,395,,INY,R,0,,KERN/INYO CO LINE,,,,1050,7200,5650,35.7980983,-117.8725612
9,395,,INY,,34.674,,JCT. RTE. 190 EAST,940,7500,5700,1100,7500,5900,36.28240944,-118.006261
9,395,,INY,,55.827,,JCT. RTE. 136 SOUTHEAST,1100,7600,6050,1200,9000,6950,36.57926974,-118.057617
9,395,,INY,,57.67,,"LONE PINE, WHITNEY PORTAL ",1200,9300,7000,1150,8500,6500,36.60490141,-118.0630026
9,395,,INY,R,58.814,,PANGBORN LANE,1150,8000,6150,1150,8000,6150,36.62010937,-118.068818
9,395,,INY,,73.41,,"INDEPENDENCE, MARKET ST",1100,7600,6150,1100,7800,6400,36.80253726,-118.1996608
9,395,,INY,,73.85,,INDEPEND MAINTENANCE STA,980,7800,6400,1050,7700,6050,36.8081985,-118.2032732
9,395,,INY,,100.833,,"BIG PINE, JCT RTE 168 NE",1050,7800,6050,1200,9900,7950,37.1736961,-118.2905565
9,395,,INY,,115.195,,"BISHOP, SOUTH ST",2000,12300,11700,1500,15300,12850,37.358634,-118.395165
9,395,,INY,,115.403,,"BISHOP, JCT. RTE. 168 WEST",1500,15300,12850,1650,18000,15500,37.36125977,-118.3952823
9,395,,INY,,116.25,,JCT. RTE. 6 NORTH,1750,18500,16150,1500,15200,13450,37.37462147,-118.3958589
9,395,,INY,,117.3,,BISHOP BIKE PATH,1550,15400,13450,1550,15400,13450,37.37591299,-118.4134968
9,395,,INY,,120.95,,ED POWERS RD,1550,16000,13500,1100,9500,7450,37.380966,-118.47755
9,395,,INY,R,126.14,,PINE CREEK RD,1100,9500,7450,1050,9100,6550,37.419418,-118.555058
9,395,,INY,R,129.459,,INYO/MONO CO LINE,1050,9100,6550,,,,37.46292463,-118.5779003
9,395,,MNO,R,0,R,INYO/MONO CO LINE,,,,1050,9100,6550,37.46292463,-118.5779003
9,395,,MNO,R,16.618,,"CROWLEY LAKE, MCGEE CRK",1050,9100,6550,1000,10100,7000,37.587859,-118.784002
9,395,,MNO,R,25.75,,JCT. RTE. 203 WEST,1200,1550,8450,850,8200,4650,37.63995982,-118.9138932
9,395,,MNO,,40.336,,SOUTH JCT. RTE. 158,850,8200,4650,790,7400,4200,37.81277461,-119.0535367
9,395,,MNO,,50.744,,"TIOGA PASS, N. JCT. RTE. 120 W.",790,7350,4200,650,6600,4550,37.950393,-119.1128503
9,395,,MNO,,51.69,,LEE VINING VISITORS CENTER,780,7100,4550,610,5900,3550,37.96082959,-119.1223041
9,395,,MNO,,58.24,,JCT. RTE. 167 EAST,570,5100,3200,580,5100,3100,38.045296,-119.160785
9,395,,MNO,,76.3,,"BRIDGEPORT, JCT RTE 182 N",540,5500,3250,690,6300,3700,38.255132,-119.223097
9,395,,MNO,,80.61,,FARM HOUSE,540,4600,2950,540,4600,2950,38.27625782,-119.2892558
9,395,,MNO,,93.7,,JCT. RTE. 108 WEST,520,4550,3000,520,4750,3200,38.348469,-119.452249
9,395,,MNO,,107.105,,MILL CREEK BRIDGE,570,5400,3700,560,5400,3750,38.513333,-119.4713559
9,395,,MNO,,116.965,,JCT. RTE. 89,540,5200,3700,530,5200,3650,38.642657,-119.527594
9,395,,MNO,,120.49,,NEVADA STATE LINE,540,5200,3650,,,,38.68773719,-119.5485718
3,395,,SIE,R,0,R,NEVADA STATE LINE,,,,1050,10600,8800,38.68773719,-119.5485718
3,395,,SIE,R,3.059,R,END RIGHT ALIGN,1050,10600,8800,1050,10600,8800,39.70874267,-120.0345988
3,395,,SIE,R,0,L,BEGIN LEFT ALIGN,1050,10600,8800,1050,10600,8800,38.68773719,-119.5485718
3,395,,SIE,R,3.124,L,END LEFT ALIGN,1050,10600,8800,,,,,
2,395,,LAS,R,0,,SIERRA/LASSEN CO LINE,,,,1050,10600,8800,39.70874267,-120.0345988
2,395,,LAS,R,4.615,,JCT. RTE. 70 WEST,1050,10600,8800,620,6800,5300,39.77508144,-120.0383382
2,395,,LAS,,29.84,,GARNIER RD,620,6800,5300,560,5600,4150,40.09092006,-120.1721207
2,395,,LAS,,51.87,,STANDISH RD,670,6700,5600,730,8300,5600,40.2841258,-120.4906438
2,395,,LAS,,55.18,,JANESVILLE RD,730,8300,5600,820,9200,7800,40.31314769,-120.5372372
2,395,,LAS,R,61.094,,JCT. RTE. 36 WEST,820,9200,7800,420,4250,4000,40.380545,-120.591866
2,395,,LAS,,70.12,,"STANDISH, RD A-3",180,1900,1850,170,1700,1400,40.365184,-120.422777
2,395,,LAS,,72.943,,"LITCHFIELD, RD A-27",170,1700,1400,100,1350,1100,40.38174129,-120.3843292
2,395,,LAS,R,76.927,,WENDEL RD,100,1350,1100,90,1200,1000,40.3772917,-120.3158409
2,395,,LAS,,108.455,,RAVENDALE,150,1450,1150,150,1450,1100,40.798622,-120.365987
2,395,,LAS,,129.195,,"MADELINE, ASH VALLEY ",140,1400,1050,130,1350,1000,41.05428887,-120.4739787
2,395,,LAS,,138.979,,LASSEN/MODOC CO LINE,120,1200,980,,,,41.18421474,-120.5046922
2,395,,MOD,,0.055,,LASSEN/MODOC CO LINE,,,,120,1200,980,41.18421474,-120.5046922
2,395,,MOD,,3.216,,"LIKELY, JESS VALLEY ",120,1200,980,180,1700,1200,41.23059729,-120.5039146
2,395,,MOD,R,20.975,,GLENN ST,190,1800,1250,230,2150,1950,41.4794154,-120.5423868
2,395,,MOD,,22.07,,"ALTURAS, FIRST ST",790,7800,7000,790,7800,7000,41.48407204,-120.5424389
2,395,,MOD,,22.764,,"ALTURAS, JCT RTE 299 W",710,8100,6900,490,5600,4800,41.49411492,-120.5425804
2,395,,MOD,,23.04,,ALTURAS MAINTENANCE STA,330,3700,2950,330,3700,2950,41.49651003,-120.5385917
2,395,,MOD,,28.285,,JCT. RTE. 299 EAST,320,1950,1800,190,1050,910,41.54017899,-120.4599212
